"","ticket","date_created","date_resolved","date_updated","Journal","Status","Software.used_1","Software.used_2","Software.used_3","Software.used_4","received","status_change","external","subtask","Resolution","reason1","reason2","reason3","reason4","reason5","reason6","reason7","MCRecommendation","MCRecommendationV2","mc_number_anon"
"143","AEAREP-1643",2020-12-09,NA,2020-12-09,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",417
"144","AEAREP-1643",2020-12-09,NA,2020-12-09,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",417
"145","AEAREP-1641",2020-12-07,NA,2020-12-16,"AEJ:Macro","Verification","Fortran","R",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"146","AEAREP-1641",2020-12-07,NA,2020-12-16,"AEJ:Macro","Write Preliminary Report","Fortran","R",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"147","AEAREP-1641",2020-12-07,NA,2020-12-16,"AEJ:Macro","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"148","AEAREP-1641",2020-12-07,NA,2020-12-10,"AEJ:Macro","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"149","AEAREP-1641",2020-12-07,NA,2020-12-08,"AEJ:Macro","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"150","AEAREP-1641",2020-12-07,NA,2020-12-07,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"151","AEAREP-1641",2020-12-07,NA,2020-12-07,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"152","AEAREP-1641",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"153","AEAREP-1641",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",192
"154","AEAREP-1640",2020-12-07,NA,2020-12-14,"AEJ:Economic Policy","Code","R","python",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"155","AEAREP-1640",2020-12-07,NA,2020-12-14,"AEJ:Economic Policy","In Progress","R","python",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"156","AEAREP-1640",2020-12-07,NA,2020-12-08,"AEJ:Economic Policy","Assigned","R","python",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"157","AEAREP-1640",2020-12-07,NA,2020-12-07,"AEJ:Economic Policy","Open","R","python",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"158","AEAREP-1640",2020-12-07,NA,2020-12-07,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"159","AEAREP-1640",2020-12-07,NA,2020-12-07,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"160","AEAREP-1640",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"161","AEAREP-1640",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",97
"162","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Submitted to MC",NA,NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Conditional Accept",46
"163","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Approved",NA,NA,NA,NA,"No",NA,"No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Conditional Accept",46
"164","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Approved",NA,NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Conditional Accept",46
"165","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Report Under Review",NA,NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Conditional Accept",46
"166","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Writing Report",NA,NA,NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","",46
"167","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Alternate workflow",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"168","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"169","AEAREP-1639",2020-12-07,2020-12-18,2020-12-18,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"170","AEAREP-1639",2020-12-07,2020-12-18,2020-12-08,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"171","AEAREP-1639",2020-12-07,2020-12-18,2020-12-07,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"172","AEAREP-1639",2020-12-07,2020-12-18,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"173","AEAREP-1639",2020-12-07,2020-12-18,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",46
"174","AEAREP-1638",2020-12-07,NA,2020-12-08,"AER","Open","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",384
"175","AEAREP-1638",2020-12-07,NA,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",384
"176","AEAREP-1638",2020-12-07,NA,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",384
"177","AEAREP-1638",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",384
"178","AEAREP-1638",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",384
"179","AEAREP-1637",2020-12-07,NA,2020-12-08,"AER","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",43
"180","AEAREP-1637",2020-12-07,NA,2020-12-07,"AER","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",43
"181","AEAREP-1637",2020-12-07,NA,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",43
"182","AEAREP-1637",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",43
"183","AEAREP-1637",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",43
"184","AEAREP-1636",2020-12-07,NA,2020-12-21,"AER","Verification","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"185","AEAREP-1636",2020-12-07,NA,2020-12-21,"AER","Write Preliminary Report","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"186","AEAREP-1636",2020-12-07,NA,2020-12-14,"AER","Data","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"187","AEAREP-1636",2020-12-07,NA,2020-12-14,"AER","Code","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"188","AEAREP-1636",2020-12-07,NA,2020-12-14,"AER","In Progress","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"189","AEAREP-1636",2020-12-07,NA,2020-12-08,"AER","Assigned","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"190","AEAREP-1636",2020-12-07,NA,2020-12-08,"AER","Open","Stata","R",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"191","AEAREP-1636",2020-12-07,NA,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"192","AEAREP-1636",2020-12-07,NA,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"193","AEAREP-1636",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"194","AEAREP-1636",2020-12-07,NA,2020-12-07,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",387
"195","AEAREP-1634",2020-12-04,NA,2020-12-15,"AEJ:Micro","Verification","Stata","matlab","zTree",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"196","AEAREP-1634",2020-12-04,NA,2020-12-14,"AEJ:Micro","Write Preliminary Report","Stata","matlab","zTree",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"197","AEAREP-1634",2020-12-04,NA,2020-12-14,"AEJ:Micro","Data","Stata","matlab","zTree",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"198","AEAREP-1634",2020-12-04,NA,2020-12-11,"AEJ:Micro","Code","Stata","matlab","zTree",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"199","AEAREP-1634",2020-12-04,NA,2020-12-11,"AEJ:Micro","In Progress","Stata","zTree","matlab",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"200","AEAREP-1634",2020-12-04,NA,2020-12-07,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"201","AEAREP-1634",2020-12-04,NA,2020-12-07,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"202","AEAREP-1634",2020-12-04,NA,2020-12-04,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"203","AEAREP-1634",2020-12-04,NA,2020-12-04,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"204","AEAREP-1634",2020-12-04,NA,2020-12-04,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",575
"205","AEAREP-1633",2020-12-04,2020-12-14,2020-12-21,"AER","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",542
"206","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",542
"207","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",542
"208","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Code review","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"209","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"210","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Data","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"211","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"212","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"213","AEAREP-1633",2020-12-04,2020-12-14,2020-12-14,"AER","In Progress","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"214","AEAREP-1633",2020-12-04,2020-12-14,2020-12-13,"AER","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"215","AEAREP-1633",2020-12-04,2020-12-14,2020-12-08,"AER","Assigned","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"216","AEAREP-1633",2020-12-04,2020-12-14,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"217","AEAREP-1633",2020-12-04,2020-12-14,2020-12-04,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"218","AEAREP-1633",2020-12-04,2020-12-14,2020-12-04,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"219","AEAREP-1633",2020-12-04,2020-12-14,2020-12-04,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",542
"220","AEAREP-1632",2020-12-04,2020-12-19,2020-12-19,"AER","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,"Code not functional",NA,NA,"","",61
"221","AEAREP-1632",2020-12-04,2020-12-19,2020-12-19,"AER","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,"Code not functional",NA,NA,"","",61
"222","AEAREP-1632",2020-12-04,2020-12-19,2020-12-19,"AER","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"223","AEAREP-1632",2020-12-04,2020-12-19,2020-12-18,"AER","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"224","AEAREP-1632",2020-12-04,2020-12-19,2020-12-18,"AER","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"225","AEAREP-1632",2020-12-04,2020-12-19,2020-12-16,"AER","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"226","AEAREP-1632",2020-12-04,2020-12-19,2020-12-16,"AER","In Progress","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"227","AEAREP-1632",2020-12-04,2020-12-19,2020-12-13,"AER","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"228","AEAREP-1632",2020-12-04,2020-12-19,2020-12-08,"AER","Assigned","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"229","AEAREP-1632",2020-12-04,2020-12-19,2020-12-07,"AER","Open","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"230","AEAREP-1632",2020-12-04,2020-12-19,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"231","AEAREP-1632",2020-12-04,2020-12-19,2020-12-04,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"232","AEAREP-1632",2020-12-04,2020-12-19,2020-12-04,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"233","AEAREP-1632",2020-12-04,2020-12-19,2020-12-04,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",61
"234","AEAREP-1631",2020-12-04,2020-12-21,2020-12-21,"AER","Report Under Review","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",469
"235","AEAREP-1631",2020-12-04,2020-12-21,2020-12-21,"AER","Writing Report","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",469
"236","AEAREP-1631",2020-12-04,2020-12-21,2020-12-21,"AER","Verification","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"237","AEAREP-1631",2020-12-04,2020-12-21,2020-12-20,"AER","Write Preliminary Report","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"238","AEAREP-1631",2020-12-04,2020-12-21,2020-12-20,"AER","Data","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"239","AEAREP-1631",2020-12-04,2020-12-21,2020-12-14,"AER","Code","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"240","AEAREP-1631",2020-12-04,2020-12-21,2020-12-11,"AER","In Progress","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"241","AEAREP-1631",2020-12-04,2020-12-21,2020-12-10,"AER","Assigned","Dynare","Matlab","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"242","AEAREP-1631",2020-12-04,2020-12-21,2020-12-08,"AER","Open","Stata","Matlab","Dynare",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"243","AEAREP-1631",2020-12-04,2020-12-21,2020-12-07,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"244","AEAREP-1631",2020-12-04,2020-12-21,2020-12-04,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"245","AEAREP-1631",2020-12-04,2020-12-21,2020-12-04,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"246","AEAREP-1631",2020-12-04,2020-12-21,2020-12-04,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",469
"247","AEAREP-1628",2020-12-03,2020-12-14,2020-12-17,"AER","Pre-Approved","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",145
"248","AEAREP-1628",2020-12-03,2020-12-14,2020-12-14,"AER","Report Under Review","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",145
"249","AEAREP-1628",2020-12-03,2020-12-14,2020-12-14,"AER","Writing Report","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",145
"250","AEAREP-1628",2020-12-03,2020-12-14,2020-12-14,"AER","Code review","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"251","AEAREP-1628",2020-12-03,2020-12-14,2020-12-07,"AER","Write Preliminary Report","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"252","AEAREP-1628",2020-12-03,2020-12-14,2020-12-07,"AER","Data","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"253","AEAREP-1628",2020-12-03,2020-12-14,2020-12-07,"AER","Code","R","Stata",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"254","AEAREP-1628",2020-12-03,2020-12-14,2020-12-07,"AER","Code","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"255","AEAREP-1628",2020-12-03,2020-12-14,2020-12-06,"AER","In Progress","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"256","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"AER","Assigned","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"257","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"AER","Open","Stata","R",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"258","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"259","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"260","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"AER","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"261","AEAREP-1628",2020-12-03,2020-12-14,2020-12-03,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",145
"262","AEAREP-1627",2020-12-03,2020-12-07,2020-12-21,"AER:Insights","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",323
"263","AEAREP-1627",2020-12-03,2020-12-07,2020-12-21,"AER:Insights","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",323
"264","AEAREP-1627",2020-12-03,2020-12-07,2020-12-21,"AER:Insights","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",323
"265","AEAREP-1627",2020-12-03,2020-12-07,2020-12-21,"AER:Insights","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",323
"266","AEAREP-1627",2020-12-03,2020-12-07,2020-12-21,"AER:Insights","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",323
"267","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",323
"268","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",323
"269","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Code review","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"270","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"271","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"272","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"273","AEAREP-1627",2020-12-03,2020-12-07,2020-12-07,"AER:Insights","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"274","AEAREP-1627",2020-12-03,2020-12-07,2020-12-03,"AER:Insights","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"275","AEAREP-1627",2020-12-03,2020-12-07,2020-12-03,"AER:Insights","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"276","AEAREP-1627",2020-12-03,2020-12-07,2020-12-03,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"277","AEAREP-1627",2020-12-03,2020-12-07,2020-12-03,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",323
"278","AEAREP-1626",2020-12-03,NA,2020-12-03,"AEJ:Economic Policy","Blocked",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",194
"279","AEAREP-1626",2020-12-03,NA,2020-12-03,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",194
"280","AEAREP-1626",2020-12-03,NA,2020-12-03,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",194
"281","AEAREP-1626",2020-12-03,NA,2020-12-03,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",194
"282","AEAREP-1626",2020-12-03,NA,2020-12-03,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",194
"283","AEAREP-1625",2020-12-03,2020-12-22,2020-12-21,"AEJ:Economic Policy","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",379
"284","AEAREP-1625",2020-12-03,2020-12-22,2020-12-21,"AEJ:Economic Policy","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",379
"285","AEAREP-1625",2020-12-03,2020-12-22,2020-12-21,"AEJ:Economic Policy","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",379
